SampleName	SampleID	occurence
3753	GB01023851S	47431
5077	GB01023606S	38947
1567	GB01007942S	84235
8714	GB01022882S	22028
205	GB01003694S	220219
12102	GB01009642S	12745
1589	GB01015645S	83178
13406	GB01018223S	10951
10728	GB01000490S	16127
8172	GB01001719S	23905
14626	GB01018393S	9249
2303	GB01008060S	63018
17	GB01003905S	419071
8760	GB01009341S	21862
8468	GB01001808S	22823
3163	GB01017412S	52522
8090	GB01023148S	24229
2315	GB01010471S	62719
10920	GB01008857S	15567
15135	GB01018580S	8391
8445	GB01015750S	22926
3813	GB01020543S	46973
7534	GB01016761S	26354
14299	GB01004754S	9711
2783	GB01017881S	56362
9985	GB01003890S	18205
454	GB01000324S	168945
1496	GB01003576S	87459
8610	GB01009914S	22356
13216	GB01015705S	11210
10545	GB01010000S	16642
11504	GB01010224S	13982
16265	GB01013771S	5743
13581	GB01019176S	10726
8237	GB01009949S	23725
1479	GB01024012S	88408
1083	GB01001305S	109330
2082	GB01000310S	68748
13409	GB01018613S	10948
8346	GB01010105S	23317
1697	GB01018077S	79024
7940	GB01010600S	24866
18371	GB01023042S	666
2205	GB01015556S	65410
5931	GB01023292S	33862
18723	GB01021723S	27
13484	GB01018546S	10857
16757	GB01021907S	4175
7246	GB01011853S	27528
3085	GB01017789S	53253
12697	GB01019466S	11849
15831	GB01013875S	6883
6585	GB01001826S	30637
8854	GB01015888S	21544
5758	GB01012733S	34860
2867	GB01012810S	55440
18739	GB01007426S	6
17102	GB01021663S	3085
3056	GB01017897S	53567
16427	GB01016193S	5275
17137	GB01020824S	2977
6552	GB01020474S	30778
7660	GB01020421S	25858
12889	GB01024487S	11621
444	GB01000219S	170757
7078	GB01008182S	28237
9279	GB01009412S	20193
17634	GB01007428S	1751
16990	GB01003368S	3432
15271	GB01018787S	8094
9168	GB01023261S	20499
18375	GB01020652S	659
11705	GB01023722S	13562
3594	GB01011566S	48679
3555	GB01017936S	48975
9574	GB01015850S	19366
4399	GB01017949S	42822
11275	GB01013892S	14567
16402	GB01002035S	5343
1067	GB01000790S	110288
18385	GB01020716S	650
3355	GB01023788S	50748
17982	GB01020715S	1217
12039	GB01001110S	12875
15419	GB01002239S	7819
14654	GB01018806S	9208
5313	GB01021433S	37535
11332	GB01012706S	14420
15120	GB01012196S	8409
17105	GB01017373S	3072
2562	GB01020529S	58835
15188	GB01012174S	8278
7192	GB01008703S	27773
15290	GB01002338S	8059
1517	GB01013019S	86210
3465	GB01016204S	49743
1707	GB01013044S	78877
9018	GB01010087S	20996
6167	GB01008940S	32694
12234	GB01019091S	12543
6902	GB01012976S	29028
9472	GB01008827S	19647
6131	GB01023628S	32839
2973	GB01000417S	54393
16825	GB01011349S	3958
14977	GB01012383S	8672
9842	GB01009061S	18640
2193	GB01013111S	65819
6397	GB01015864S	31553
14625	GB01018415S	9249
13801	GB01001443S	10445
13807	GB01019279S	10435
4088	GB01017914S	44943
629	GB01003543S	148774
4575	GB01021331S	41649
16919	GB01021581S	3652
5473	GB01020359S	36563
11711	GB01012566S	13553
3068	GB01008093S	53489
8831	GB01009929S	21624
6270	GB01017758S	32177
6781	GB01011780S	29616
129	GB01003312S	249840
15567	GB01019907S	7512
11875	GB01015590S	13231
15265	GB01024404S	8104
563	GB01002772S	155889
4729	GB01007571S	40751
689	GB01001265S	143598
12235	GB01010265S	12542
10235	GB01003208S	17456
4319	GB01008151S	43301
15259	GB01002343S	8109
8131	GB01012111S	24061
15022	GB01001968S	8608
1595	GB01000605S	83023
8898	GB01009291S	21439
9740	GB01002894S	18927
4744	GB01016663S	40687
4906	GB01017678S	39840
11454	GB01008311S	14109
15156	GB01001568S	8345
252	GB01003851S	208397
904	GB01001593S	121827
11114	GB01003185S	14997
13929	GB01013942S	10264
3160	GB01012868S	52542
12079	GB01020006S	12790
18528	GB01021589S	480
12945	GB01013737S	11560
12465	GB01002901S	12180
3973	GB01012746S	45825
10393	GB01004503S	16996
1260	GB01024106S	98901
4568	GB01023325S	41689
17845	GB01001515S	1404
6551	GB01011915S	30785
8305	GB01009564S	23472
6234	GB01012621S	32334
15370	GB01017021S	7907
15981	GB01010306S	6552
2601	GB01008609S	58372
6936	GB01022940S	28860
9751	GB01011311S	18900
1964	GB01023846S	71445
15378	GB01010991S	7894
752	GB01000967S	136181
5628	GB01010352S	35588
4868	GB01003335S	40075
7827	GB01010383S	25293
7888	GB01011131S	25102
12836	GB01012508S	11690
12723	GB01018375S	11823
13037	GB01004215S	11435
15653	GB01012427S	7288
2364	GB01007771S	61950
8495	GB01000108S	22718
8412	GB01023708S	23067
3339	GB01011540S	50951
18584	GB01021912S	414
6550	GB01022735S	30791
4224	GB01022782S	43900
16327	GB01016894S	5573
4413	GB01010996S	42732
7764	GB01023475S	25467
4029	GB01018211S	45407
1925	GB01013022S	72378
14015	GB01019056S	10153
2697	GB01013099S	57355
14888	GB01017243S	8841
7120	GB01023693S	28056
14094	GB01019647S	10036
7602	GB01015927S	26083
9424	GB01003081S	19774
10805	GB01003116S	15883
8369	GB01009096S	23219
14353	GB01020119S	9654
18412	GB01022974S	628
5783	GB01008689S	34719
14687	GB01018469S	9167
2331	GB01001488S	62412
671	GB01003704S	144727
18569	GB01023050S	435
3024	GB01015535S	53915
8149	GB01009773S	23990
8540	GB01001742S	22588
9951	GB01016077S	18324
12548	GB01019437S	12075
14630	GB01013844S	9247
3523	GB01021395S	49289
8320	GB01010947S	23405
1051	GB01015281S	111243
15922	GB01002002S	6680
16439	GB01002120S	5241
9792	GB01009060S	18786
1199	GB01003422S	102059
16992	GB01011016S	3427
3959	GB01016856S	45875
17884	GB01021134S	1343
11178	GB01007287S	14821
11754	GB01009446S	13477
3677	GB01013687S	48055
14172	GB01017340S	9906
13339	GB01018398S	11030
5562	GB01022193S	36007
8064	GB01023562S	24339
10062	GB01004320S	17986
5716	GB01023515S	35048
518	GB01001501S	160778
12144	GB01010201S	12685
16534	GB01004666S	4922
11344	GB01024033S	14378
13635	GB01018314S	10648
18618	GB01020973S	354
2711	GB01023721S	57246
6334	GB01010692S	31779
10989	GB01011396S	15324
4617	GB01017446S	41420
6625	GB01010682S	30448
17078	GB01002381S	3157
5010	GB01021500S	39335
10416	GB01011004S	16941
14438	GB01020024S	9512
17201	GB01016978S	2784
16344	GB01024162S	5529
10400	GB01024244S	16980
1104	GB01000535S	108283
11779	GB01013259S	13408
1290	GB01000810S	97464
13332	GB01019847S	11038
13463	GB01019143S	10882
2011	GB01012897S	70273
149	GB01003599S	239759
8089	GB01023428S	24231
15239	GB01011420S	8147
18007	GB01020711S	1191
18057	GB01020890S	1138
6561	GB01017961S	30749
7299	GB01012988S	27303
15823	GB01002390S	6899
10317	GB01009821S	17232
1400	GB01016295S	92383
13212	GB01018403S	11214
13281	GB01019769S	11106
7135	GB01023624S	28007
12880	GB01020251S	11627
16645	GB01002432S	4506
18138	GB01020927S	1025
13892	GB01001601S	10303
8288	GB01023548S	23521
650	GB01003848S	146886
2905	GB01020496S	54973
11674	GB01007356S	13631
3513	GB01018163S	49355
13962	GB01019987S	10223
16877	GB01020964S	3786
130	GB01003448S	249724
18598	GB01021833S	391
8183	GB01016775S	23873
10984	GB01020374S	15342
6125	GB01016838S	32860
12426	GB01018563S	12256
14854	GB01001170S	8898
17494	GB01021606S	2088
6656	GB01010752S	30269
5357	GB01012268S	37225
4227	GB01015408S	43885
7685	GB01023190S	25748
12233	GB01018532S	12544
14305	GB01015726S	9707
6590	GB01010503S	30605
7533	GB01010574S	26357
16455	GB01017209S	5187
5133	GB01012333S	38556
4730	GB01008522S	40744
15213	GB01012410S	8214
16623	GB01016938S	4615
2333	GB01001342S	62380
15925	GB01017049S	6671
12333	GB01019729S	12383
16580	GB01001948S	4776
17449	GB01020602S	2180
18689	GB01022818S	160
9146	GB01012348S	20581
13141	GB01009869S	11283
12563	GB01000740S	12052
1347	GB01013047S	94558
16926	GB01013161S	3621
7995	GB01009734S	24627
13532	GB01003032S	10781
156	GB01000297S	236110
15799	GB01017214S	6930
13991	GB01019854S	10191
9986	GB01010929S	18201
17958	GB01020851S	1250
5159	GB01008493S	38388
5307	GB01001776S	37568
754	GB01003759S	135716
13591	GB01024344S	10707
12280	GB01008810S	12468
17485	GB01021620S	2097
8301	GB01020360S	23479
4826	GB01016055S	40274
2423	GB01017996S	61024
16790	GB01017285S	4105
6591	GB01008279S	30602
16525	GB01001990S	4968
4538	GB01018086S	41903
12870	GB01002068S	11635
13120	GB01019074S	11315
18255	GB01020704S	837
5295	GB01012710S	37619
978	GB01008107S	116057
17397	GB01003390S	2286
4358	GB01007829S	43066
2112	GB01007874S	68092
1968	GB01000841S	71324
3912	GB01016360S	46153
15417	GB01002394S	7824
4896	GB01016260S	39897
6122	GB01013147S	32884
17744	GB01016912S	1563
1747	GB01000475S	77474
8393	GB01008924S	23129
216	GB01002805S	216680
11527	GB01015568S	13934
13985	GB01019517S	10204
6224	GB01016824S	32395
3846	GB01016446S	46697
3924	GB01021483S	46073
3533	GB01012781S	49217
1950	GB01021452S	71696
13256	GB01020080S	11149
13720	GB01019169S	10544
185	GB01002473S	225186
9176	GB01016759S	20475
3227	GB01017549S	51861
856	GB01000599S	125606
1002	GB01001135S	114558
17832	GB01020727S	1418
12388	GB01019198S	12311
18013	GB01021051S	1184
10140	GB01009355S	17728
10593	GB01009784S	16495
10781	GB01009388S	15935
14748	GB01018667S	9081
6482	GB01018180S	31200
12456	GB01018685S	12194
13856	GB01011406S	10355
17190	GB01021733S	2825
16680	GB01001418S	4388
8921	GB01022208S	21347
7149	GB01001900S	27963
8281	GB01011114S	23532
18472	GB01022997S	567
13740	GB01004178S	10515
18681	GB01008194S	188
2816	GB01007965S	56073
12622	GB01019639S	11963
392	GB01003608S	178320
17750	GB01021032S	1561
915	GB01003481S	121328
4274	GB01012527S	43605
6879	GB01008406S	29117
4265	GB01008479S	43655
1497	GB01008003S	87375
4659	GB01001874S	41175
2415	GB01016565S	61110
8923	GB01008862S	21342
9289	GB01010779S	20154
7012	GB01023228S	28529
14476	GB01013918S	9458
18304	GB01023024S	754
432	GB01000722S	172858
9046	GB01008859S	20891
3509	GB01010729S	49367
10672	GB01003121S	16311
5935	GB01007552S	33850
5381	GB01015455S	37108
1859	GB01016573S	74115
14648	GB01009373S	9213
13861	GB01018396S	10351
11	GB01024423S	461985
3071	GB01015437S	53424
4489	GB01023101S	42233
1972	GB01007812S	71213
6310	GB01003568S	31922
9547	GB01009308S	19440
12617	GB01015719S	11973
14285	GB01004183S	9729
9491	GB01016765S	19596
5924	GB01012315S	33890
16248	GB01013873S	5791
13307	GB01019469S	11077
18548	GB01020733S	456
11204	GB01015602S	14771
7947	GB01010621S	24818
18244	GB01021000S	847
2412	GB01016395S	61155
14007	GB01019408S	10161
12991	GB01019218S	11489
267	GB01003688S	203368
3100	GB01023907S	53073
12004	GB01003143S	12955
9287	GB01009962S	20155
14082	GB01018767S	10056
17722	GB01021149S	1609
5153	GB01023308S	38409
12148	GB01011492S	12680
6801	GB01011443S	29539
10114	GB01015785S	17830
5286	GB01016747S	37666
8429	GB01009507S	22996
4346	GB01016238S	43161
13902	GB01020027S	10289
16804	GB01011305S	4030
13519	GB01010282S	10799
11566	GB01019698S	13837
11142	GB01007638S	14928
12875	GB01019574S	11632
14564	GB01018572S	9332
1838	GB01011669S	74675
3499	GB01016492S	49441
1885	GB01008587S	73353
13628	GB01020129S	10659
16513	GB01013890S	5009
5559	GB01008679S	36020
4428	GB01000578S	42620
15347	GB01013342S	7943
17607	GB01020841S	1801
7611	GB01023885S	26051
8068	GB01013993S	24320
13788	GB01018789S	10463
15974	GB01011223S	6566
1875	GB01023973S	73626
10527	GB01013350S	16674
525	GB01000919S	159551
15116	GB01024227S	8420
6289	GB01023714S	32032
767	GB01000147S	134630
7282	GB01023741S	27388
7185	GB01009486S	27801
17129	GB01001427S	3003
3875	GB01012876S	46428
11979	GB01011287S	13013
7150	GB01023243S	27962
8875	GB01013716S	21495
11065	GB01008999S	15097
1836	GB01000550S	74690
1568	GB01003786S	84233
2309	GB01000892S	62866
2728	GB01017817S	57069
8948	GB01016096S	21233
1310	GB01010450S	96400
16631	GB01010896S	4572
4718	GB01021478S	40794
627	GB01003274S	149438
13554	GB01019397S	10757
4885	GB01023388S	39997
5340	GB01015225S	37328
5101	GB01023373S	38783
2551	GB01020560S	59001
2755	GB01020535S	56652
9473	GB01011835S	19646
6535	GB01013005S	30860
5235	GB01018075S	37925
7552	GB01023870S	26301
18052	GB01020758S	1139
4149	GB01011377S	44492
8402	GB01011860S	23099
9004	GB01015904S	21037
6982	GB01021343S	28645
433	GB01001384S	172851
17957	GB01021967S	1252
15342	GB01002085S	7951
17850	GB01020695S	1398
2063	GB01017977S	69240
17720	GB01021801S	1610
11746	GB01009195S	13487
9215	GB01010184S	20386
13291	GB01012541S	11095
9505	GB01003014S	19553
16972	GB01010776S	3495
14238	GB01009148S	9791
15956	GB01017116S	6604
10087	GB01010007S	17912
6929	GB01003066S	28901
11931	GB01019011S	13126
3438	GB01012941S	50048
2069	GB01015431S	69053
6593	GB01016279S	30590
2936	GB01008613S	54711
12317	GB01018949S	12412
12751	GB01018636S	11794
14701	GB01004455S	9151
3925	GB01000383S	46063
4799	GB01023581S	40396
6880	GB01023536S	29117
14548	GB01018994S	9359
1245	GB01000241S	99710
8036	GB01015983S	24448
4626	GB01016338S	41349
13611	GB01010328S	10682
18632	GB01000715S	328
12449	GB01020065S	12201
6521	GB01008330S	30932
17964	GB01020600S	1243
8328	GB01008883S	23370
7138	GB01013966S	28001
7004	GB01023394S	28559
9822	GB01010056S	18699
285	GB01002792S	198210
5182	GB01021389S	38217
15796	GB01000770S	6936
8788	GB01008735S	21766
7761	GB01012619S	25473
9125	GB01009488S	20649
15361	GB01018589S	7922
18761	GB01007932S	1
17701	GB01001207S	1643
4491	GB01023414S	42228
4734	GB01016711S	40731
4699	GB01017764S	40908
10717	GB01009334S	16166
17854	GB01021114S	1379
11458	GB01007364S	14091
6225	GB01010593S	32389
9160	GB01002948S	20533
10787	GB01020400S	15922
17530	GB01017078S	2001
12933	GB01012408S	11573
13824	GB01018963S	10405
12273	GB01019960S	12477
3173	GB01010399S	52402
3726	GB01017642S	47611
6280	GB01020455S	32087
7740	GB01012668S	25555
8662	GB01008356S	22228
7379	GB01007703S	26989
3170	GB01011534S	52449
8008	GB01003035S	24552
7174	GB01009470S	27854
11625	GB01011315S	13731
13523	GB01015653S	10792
10479	GB01009750S	16801
10330	GB01016771S	17194
16342	GB01007525S	5535
17877	GB01021937S	1348
4770	GB01010417S	40524
13907	GB01007477S	10285
12944	GB01015630S	11560
7860	GB01012122S	25185
10099	GB01010124S	17866
4062	GB01012155S	45137
9492	GB01008775S	19595
3067	GB01015264S	53492
15790	GB01002256S	6952
6617	GB01022090S	30485
215	GB01003829S	216889
1717	GB01007835S	78554
12098	GB01020272S	12749
10396	GB01002895S	16990
1183	GB01001321S	102880
3164	GB01021527S	52511
13357	GB01019746S	11004
14971	GB01002156S	8689
4794	GB01018159S	40418
17678	GB01021682S	1682
5063	GB01017469S	39044
5818	GB01023094S	34514
8571	GB01013186S	22481
13870	GB01011299S	10337
14277	GB01022001S	9745
5563	GB01003456S	36002
9719	GB01015571S	18967
8642	GB01016012S	22275
10924	GB01015991S	15558
10796	GB01019099S	15892
16229	GB01009883S	5833
2574	GB01023124S	58672
3148	GB01015476S	52631
4391	GB01012285S	42888
4085	GB01016871S	44949
10800	GB01009675S	15887
11608	GB01022921S	13764
13650	GB01003110S	10629
3820	GB01017766S	46927
5102	GB01016784S	38760
9102	GB01014009S	20730
18755	GB01007936S	2
112	GB01003650S	258173
10822	GB01012602S	15817
60	GB01003807S	320187
10911	GB01015681S	15588
11921	GB01009663S	13151
3446	GB01016316S	49953
13640	GB01002828S	10644
9535	GB01023642S	19475
14673	GB01000337S	9186
8795	GB01016767S	21753
6325	GB01021549S	31826
4307	GB01022123S	43370
12781	GB01019160S	11759
9921	GB01010959S	18420
8736	GB01004720S	21927
16710	GB01010904S	4308
4713	GB01018209S	40848
14416	GB01018331S	9556
18599	GB01021921S	385
6333	GB01009870S	31808
14945	GB01013236S	8728
1881	GB01000831S	73443
14077	GB01013959S	10061
8219	GB01022802S	23759
625	GB01000012S	149647
5456	GB01018045S	36667
6917	GB01008296S	28968
2138	GB01023981S	67280
5726	GB01011727S	35017
14090	GB01002922S	10044
14768	GB01010316S	9046
2643	GB01024150S	57978
12448	GB01003216S	12202
6414	GB01023673S	31482
13653	GB01013234S	10625
4613	GB01023604S	41442
970	GB01015323S	116661
11516	GB01009581S	13962
11282	GB01009708S	14557
16400	GB01002315S	5359
15479	GB01000492S	7701
8144	GB01008905S	24016
931	GB01001074S	119743
12383	GB01020105S	12321
2424	GB01008062S	60991
11417	GB01015795S	14187
4553	GB01018019S	41803
1619	GB01007940S	82491
15957	GB01018222S	6604
16136	GB01002282S	6174
9224	GB01008734S	20362
14315	GB01019537S	9695
14857	GB01001099S	8892
14941	GB01018499S	8734
14722	GB01018586S	9133
14718	GB01004684S	9139
13156	GB01024468S	11271
11652	GB01000569S	13671
3941	GB01017541S	45970
2493	GB01010477S	59844
1473	GB01003574S	88707
801	GB01003521S	131565
10539	GB01015703S	16657
15352	GB01015752S	7937
7976	GB01015869S	24688
8372	GB01016944S	23211
1863	GB01016241S	73972
5965	GB01008168S	33691
15751	GB01010294S	7039
198	GB01003892S	222586
1988	GB01000322S	70855
5254	GB01024010S	37820
3362	GB01017612S	50681
513	GB01000640S	161206
11502	GB01019190S	13984
11677	GB01010222S	13627
9095	GB01007681S	20753
7689	GB01010602S	25733
10501	GB01003190S	16738
5631	GB01023189S	35571
2478	GB01023828S	60077
10830	GB01011084S	15792
15530	GB01017255S	7583
1015	GB01000199S	113562
7439	GB01023456S	26733
16312	GB01010962S	5625
1334	GB01003767S	95091
8514	GB01008439S	22657
3697	GB01015554S	47854
1581	GB01015397S	83603
6202	GB01001853S	32507
14250	GB01009176S	9770
4108	GB01001824S	44815
15798	GB01002066S	6934
5777	GB01023296S	34745
1416	GB01012731S	91724
11672	GB01019944S	13634
2173	GB01012764S	66093
425	GB01001292S	173401
15223	GB01019263S	8185
3182	GB01017899S	52319
14151	GB01019236S	9948
14152	GB01002076S	9941
11650	GB01010139S	13675
18580	GB01022857S	418
18568	GB01020203S	437
16238	GB01000167S	5814
383	GB01000217S	180563
10541	GB01009443S	16653
7338	GB01011108S	27173
8232	GB01010762S	23734
3246	GB01011564S	51666
2969	GB01017934S	54411
3293	GB01011557S	51290
4402	GB01010708S	42812
3037	GB01023962S	53771
5061	GB01023263S	39048
9646	GB01011269S	19166
12035	GB01020215S	12888
15030	GB01022103S	8596
17669	GB01017388S	1698
11995	GB01015596S	12980
1865	GB01022759S	73932
10776	GB01003106S	15961
14294	GB01012194S	9715
18544	GB01021179S	458
7837	GB01009145S	25268
8499	GB01009300S	22694
1525	GB01001116S	85848
11989	GB01001937S	12993
12573	GB01019258S	12043
1991	GB01017741S	70751
12443	GB01009464S	12209
5642	GB01010582S	35480
5037	GB01023294S	39185
12396	GB01024455S	12301
6487	GB01012978S	31179
7386	GB01023650S	26961
14062	GB01013944S	10078
6859	GB01020476S	29202
10815	GB01004164S	15848
3935	GB01018108S	46004
10318	GB01010085S	17232
1520	GB01001453S	86035
1549	GB01013113S	84778
9754	GB01009036S	18893
6904	GB01004487S	29025
639	GB01001445S	147756
13358	GB01024348S	11004
12881	GB01018321S	11627
17869	GB01007518S	1365
5388	GB01021333S	37080
18077	GB01020609S	1110
16267	GB01012564S	5741
7118	GB01023400S	28065
3054	GB01008095S	53596
14132	GB01019305S	9978
4683	GB01017916S	41033
17158	GB01010788S	2916
16628	GB01017131S	4592
5018	GB01018178S	39312
16334	GB01019721S	5559
439	GB01002770S	171566
14271	GB01011317S	9750
5216	GB01007577S	38036
9880	GB01008932S	18528
6832	GB01011786S	29367
8439	GB01016773S	22967
10634	GB01009264S	16398
13139	GB01013876S	11286
16437	GB01024406S	5245
6014	GB01022599S	33409
4990	GB01008153S	39418
16137	GB01002341S	6168
13238	GB01001299S	11176
2019	GB01000607S	70079
1948	GB01001267S	71706
9332	GB01000401S	20013
18648	GB01020773S	284
8132	GB01012466S	24060
6842	GB01011619S	29303
1314	GB01012381S	96312
8178	GB01008833S	23886
276	GB01001591S	200762
8435	GB01015874S	22976
8716	GB01016620S	22027
13527	GB01020274S	10788
5594	GB01017450S	35828
13911	GB01020000S	10280
8142	GB01008317S	24021
13707	GB01013785S	10563
14255	GB01007411S	9765
16834	GB01002089S	3932
15418	GB01016139S	7822
3082	GB01020501S	53285
5078	GB01023477S	38938
7665	GB01011459S	25827
5349	GB01017843S	37265
4138	GB01017834S	44582
13236	GB01016136S	11179
9862	GB01009562S	18583
2946	GB01011748S	54631
10357	GB01002903S	17098
16657	GB01013827S	4464
13376	GB01018979S	10990
6541	GB01016643S	30823
1023	GB01003321S	113238
7643	GB01012623S	25929
10596	GB01008966S	16491
11574	GB01018793S	13826
7754	GB01009293S	25513
4963	GB01016665S	39581
6927	GB01001635S	28927
14769	GB01001073S	9045
11718	GB01013946S	13538
14150	GB01003092S	9950
16827	GB01001398S	3955
3272	GB01007773S	51451
9798	GB01010194S	18774
18339	GB01021746S	710
3962	GB01011234S	45860
6746	GB01015878S	29805
6474	GB01022737S	31226
10559	GB01009101S	16606
17340	GB01016892S	2415
9457	GB01010129S	19680
14378	GB01018804S	9626
1510	GB01021464S	86648
17130	GB01021619S	3001
4283	GB01021431S	43529
18581	GB01021914S	415
18251	GB01017019S	840
18649	GB01021918S	284
8874	GB01009968S	21495
2104	GB01011673S	68181
14039	GB01010432S	10117
7756	GB01015925S	25490
9581	GB01003087S	19345
15909	GB01007440S	6704
1784	GB01008630S	76500
8268	GB01016781S	23600
6800	GB01023695S	29540
14682	GB01024386S	9171
4206	GB01010350S	43991
1554	GB01003337S	84579
9633	GB01011133S	19205
10130	GB01009094S	17777
